Country,ISO 3166-1 alpha-3,Year,Total,Temperature,GDP Per Capita (USD),Coal,Oil,Gas,Cement,Flaring,Per Capita
Libya,LBY,1982.0,30.565102,52,33026,0.003664,21.778816,1.388656,1.817358,5.576608,9.36013
Libya,LBY,1983.0,30.146017,57,51693,0.003664,20.456112,3.729952,2.244657,3.711632,8.805377
Libya,LBY,1984.0,28.276211,42,52073,0.003664,17.583536,5.616912,2.657523,2.414576,7.932624
Libya,LBY,1985.0,31.002177,78,24290,0.003664,20.29856,6.298416,2.862657,1.53888,8.414643
Libya,LBY,1986.0,33.895493,29,22268,0.003664,17.60552,8.84856,0.897509,6.54024,8.919608
Libya,LBY,1987.0,32.348263,65,49068,0.003664,19.019824,7.939888,1.152967,4.23192,8.269112
Libya,LBY,1988.0,36.160364,73,37444,0.003664,21.704059,8.343769,1.147316,4.961556,8.991615
Libya,LBY,1989.0,37.068521,45,25065,0.010992,20.906784,10.691552,1.132009,4.327184,8.975338
Libya,LBY,1990.0,36.513782,69,57192,0.014655,18.90435,9.272657,1.108425,7.213695,8.617873
Libya,LBY,1991.0,42.619846,40,53811,0.014655,25.283097,9.272789,0.971064,7.078241,9.815783
Libya,LBY,1992.0,37.02442,72,38229,0.014656,22.929312,9.21496,0.941348,3.924144,8.329791
Libya,LBY,1993.0,38.708328,29,57425,0.010993,25.533162,8.897032,0.939915,3.327226,8.51674
Libya,LBY,1994.0,43.752489,42,29887,0.014656,29.60512,9.17832,1.550537,3.403856,9.426783
Libya,LBY,1995.0,45.689944,53,53403,0.014655,31.877916,9.064011,1.307796,3.425566,9.653356
Libya,LBY,1996.0,44.514425,77,26725,0.014656,29.817632,9.757232,1.444105,3.4808,9.235231
Libya,LBY,1997.0,45.506217,35,34574,0.014655,30.720172,10.188765,1.025166,3.557458,9.282539
Libya,LBY,1998.0,45.80762,63,54011,64.61560383291817,31.7387,10.188771,1.216633,2.663516,9.196541
Libya,LBY,1999.0,45.054524,46,46417,64.61560383291817,33.349728,7.925232,1.214764,2.5648,8.90758
Libya,LBY,2000.0,47.514863,63,49027,64.61560383291817,34.152144,9.497088,1.212895,2.652736,9.217614
Libya,LBY,2002.0,48.186163,20,55064,64.61560383291817,33.833376,10.431408,1.323603,2.597776,8.914571
Libya,LBY,2003.0,49.473554,29,32114,64.61560383291817,34.93624,10.563312,1.39821,2.575792,8.925989
Libya,LBY,2004.0,50.628915,48,29384,64.61560383291817,34.602816,12.864304,1.432387,1.729408,8.901689
Libya,LBY,2005.0,56.988605,67,39259,64.61560383291817,39.543015,11.038924,1.434937,4.971729,9.761689
Libya,LBY,2006.0,53.255754,41,33435,0.003664,33.390032,12.050896,2.080666,5.730496,8.915531
Libya,LBY,2007.0,49.977432,66,20496,64.61560383291817,30.260976,12.105856,2.015672,5.594928,8.196815
Libya,LBY,2008.0,53.590669,76,20919,64.61560383291817,31.318341,12.575705,2.118955,7.577668,8.604285
Libya,LBY,2009.0,53.121373,67,41577,64.61560383291817,33.111568,11.233824,2.503213,6.272768,8.352166
Libya,LBY,2010.0,60.652794,73,28366,64.61560383291817,38.054304,13.197728,2.699306,6.701456,9.342715
Libya,LBY,2011.0,49.212444,77,48818,64.61560383291817,35.200048,10.1676,1.33862,2.506176,7.952714
Libya,LBY,2012.0,55.278758,78,36599,64.61560383291817,32.62792,10.709872,0.764704,11.176262,9.417373
Libya,LBY,2013.0,43.458379,43,52326,64.61560383291817,21.615824,13.272167,0.778483,7.791904,7.260948
Libya,LBY,2014.0,60.602117,52,56877,64.61560383291817,41.32992,11.105584,2.712451,5.454162,9.938416
Libya,LBY,2015.0,54.550698,25,55460,64.61560383291817,32.032336,15.669942,1.937465,4.910955,8.809533
Libya,LBY,2016.0,51.649399,53,30089,64.61560383291817,25.54732,20.1323,1.588721,4.381058,8.221552
Libya,LBY,2017.0,53.437015,69,23204,64.61560383291817,26.193936,18.151456,1.743719,7.347905,8.377991
Libya,LBY,2018.0,54.0158,53,24713,64.61560383291817,25.933792,17.535904,1.743719,8.802386,8.338612
Libya,LBY,2019.0,69.243504,72,25817,64.61560383291817,42.114016,15.868784,1.627471,9.633233,10.540809
Libya,LBY,2020.0,58.565147,31,31017,64.61560383291817,37.008161,15.278978,1.627471,4.650537,8.801572
Libya,LBY,2021.0,74.525079,45,31835,64.61560383291817,44.3296,17.290753,1.627471,11.277255,11.064887
Liechtenstein,LIE,1991.0,0.206329,32,46234,9.1e-05,0.175196,0.031042,3.2337239377996987,6.472439418216805,7.073819
Liechtenstein,LIE,1992.0,0.20695,29,35379,0.000109,0.172068,0.034773,3.2337239377996987,6.472439418216805,6.996061
Liechtenstein,LIE,1993.0,0.215034,74,39600,9.9e-05,0.177406,0.037529,3.2337239377996987,6.472439418216805,7.164948
Liechtenstein,LIE,1994.0,0.201111,70,28769,7e-05,0.162917,0.038123,3.2337239377996987,6.472439418216805,6.605284
Liechtenstein,LIE,1995.0,0.204202,23,42028,6.8e-05,0.162467,0.041666,3.2337239377996987,6.472439418216805,6.610606
Liechtenstein,LIE,1996.0,0.20596,76,40240,4.9e-05,0.158263,0.047648,3.2337239377996987,6.472439418216805,6.572434
Liechtenstein,LIE,1997.0,0.218376,68,45348,5.2e-05,0.172112,0.046212,3.2337239377996987,6.472439418216805,6.87367
Liechtenstein,LIE,1998.0,0.229239,79,46924,5.5e-05,0.178256,0.050928,3.2337239377996987,6.472439418216805,7.121426
Liechtenstein,LIE,1999.0,0.226566,26,37207,2.9e-05,0.171753,0.054785,3.2337239377996987,6.472439418216805,6.946693
Liechtenstein,LIE,2000.0,0.21686,54,37742,6.3e-05,0.162872,0.053925,3.2337239377996987,6.472439418216805,6.566342
Liechtenstein,LIE,2001.0,0.214671,22,57923,3.4e-05,0.154966,0.059671,3.2337239377996987,6.472439418216805,6.431899
Liechtenstein,LIE,2002.0,0.220018,70,54548,3.1e-05,0.158851,0.061136,3.2337239377996987,6.472439418216805,6.530089
Liechtenstein,LIE,2003.0,0.229355,43,20164,3.4e-05,0.163923,0.065397,3.2337239377996987,6.472439418216805,6.745721
Liechtenstein,LIE,2004.0,0.229391,47,35837,2.6e-05,0.160277,0.069088,3.2337239377996987,6.472439418216805,6.687779
Liechtenstein,LIE,2005.0,0.228986,78,46794,2.3e-05,0.156867,0.072096,3.2337239377996987,6.472439418216805,6.617528
Liechtenstein,LIE,2006.0,0.231121,54,28392,1.6e-05,0.157669,0.073436,3.2337239377996987,6.472439418216805,6.62446
Liechtenstein,LIE,2007.0,0.200794,36,56885,1.3e-05,0.130126,0.070655,3.2337239377996987,6.472439418216805,5.712487
Liechtenstein,LIE,2008.0,0.219536,73,54830,1e-05,0.146698,0.072827,3.2337239377996987,6.472439418216805,6.201403
Liechtenstein,LIE,2009.0,0.205375,55,49528,5e-06,0.147851,0.057518,3.2337239377996987,6.472439418216805,5.756823
Liechtenstein,LIE,2010.0,0.19083,34,52907,5e-06,0.130264,0.060561,3.2337239377996987,6.472439418216805,5.311764
Liechtenstein,LIE,2011.0,0.176782,73,54476,5e-06,0.123212,0.053565,3.2337239377996987,6.472439418216805,4.884965
Liechtenstein,LIE,2012.0,0.185325,64,57932,64.61560383291817,0.130825,0.0545,3.2337239377996987,6.472439418216805,5.076714
Liechtenstein,LIE,2013.0,0.192545,20,29096,64.61560383291817,0.134731,0.057814,3.2337239377996987,6.472439418216805,5.231345
Liechtenstein,LIE,2014.0,0.161259,27,44923,64.61560383291817,0.113199,0.048059,3.2337239377996987,6.472439418216805,4.347077
Liechtenstein,LIE,2015.0,0.159774,65,38071,64.61560383291817,0.108468,0.051305,3.2337239377996987,6.472439418216805,4.277173
Liechtenstein,LIE,2017.0,0.155769,75,56087,64.61560383291817,0.102288,0.053481,3.2337239377996987,6.472439418216805,4.111204
Liechtenstein,LIE,2019.0,0.149026,75,46149,64.61560383291817,0.098729,0.050296,3.2337239377996987,6.472439418216805,3.872608
Liechtenstein,LIE,2020.0,0.141996,78,50297,64.61560383291817,0.093475,0.048521,3.2337239377996987,6.472439418216805,3.663848
Liechtenstein,LIE,2021.0,0.15095,48,23007,64.61560383291817,0.095377,0.055573,3.2337239377996987,6.472439418216805,3.866656
Lithuania,LTU,1830.0,0.000191,39,27878,0.000191,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1831.0,0.000229,20,55342,0.000229,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1832.0,0.000153,73,27800,0.000153,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1833.0,0.000191,50,31865,0.000191,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1850.0,0.001182,78,41265,0.001182,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1859.0,0.00534,45,38439,0.00534,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1860.0,0.007057,57,37880,0.006176,0.000881,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1861.0,0.008964,63,27149,0.008065,0.000899,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1862.0,0.008087,78,42905,0.007193,0.000894,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1863.0,0.008468,70,43600,0.00706,0.001408,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1865.0,0.009078,39,30831,0.006977,0.002101,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1867.0,0.032919,73,36725,0.029066,0.003853,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1868.0,0.027388,27,40175,0.021078,0.00631,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1869.0,0.037153,39,51057,0.030721,0.006432,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1870.0,0.040319,30,46120,0.033809,0.00651,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1871.0,0.054433,67,27364,0.048739,0.005694,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1872.0,0.055882,25,45775,0.049633,0.006249,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1873.0,0.052449,79,33220,0.040148,0.012301,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1874.0,0.063664,43,45856,0.045429,0.018235,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1875.0,0.073276,34,47178,0.046775,0.026501,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1876.0,0.090975,30,49345,0.051625,0.03935,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1877.0,0.092844,56,30081,0.044145,0.048699,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1878.0,0.121338,48,20046,0.060505,0.060833,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1879.0,0.124504,60,35429,0.055236,0.069269,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1880.0,0.146056,40,23929,0.066226,0.07983,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1881.0,0.153838,21,38587,0.058038,0.0958,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1882.0,0.162039,49,50762,0.059773,0.102265,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1883.0,0.18443,52,54006,0.069597,0.114832,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1884.0,0.187252,62,39433,0.05231,0.134943,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1885.0,0.20396,26,43031,0.049024,0.154936,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1886.0,0.209186,76,53995,0.049633,0.159553,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1887.0,0.221354,47,53796,0.043029,0.178325,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1888.0,0.23089,57,26739,0.042872,0.188018,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1889.0,0.249352,38,20466,0.05079,0.198562,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1890.0,0.282385,49,34469,0.052648,0.229737,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1891.0,0.310918,70,29125,0.050541,0.260377,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1892.0,0.329113,63,50523,0.054811,0.274302,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1893.0,0.385758,78,30071,0.063511,0.322246,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1894.0,0.392891,64,36835,0.074234,0.318657,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1895.0,0.451443,56,26686,0.067788,0.383654,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1897.0,0.531356,60,37152,0.084359,0.446997,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1898.0,0.595935,74,27040,0.093725,0.50221,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1899.0,0.691335,63,23974,0.121128,0.570207,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1901.0,0.804014,23,50014,0.119808,0.684206,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1902.0,0.77655,47,27676,0.119409,0.657141,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1903.0,0.759614,51,35567,0.130098,0.629516,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1904.0,0.845134,36,44802,0.157159,0.687976,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1905.0,0.754388,21,51592,0.175619,0.578769,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1906.0,0.860468,69,41416,0.200819,0.659649,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1907.0,0.963803,75,33775,0.239262,0.724541,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1908.0,0.969715,37,49681,0.241936,0.727779,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1909.0,1.023652,69,25582,0.251847,0.771805,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1910.0,1.003893,55,36504,0.233277,0.770616,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1911.0,1.040817,48,23330,0.266178,0.774639,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1912.0,1.179015,41,36802,0.334853,0.844162,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1913.0,1.280785,77,26823,0.4029,0.877885,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1914.0,1.155937,70,24355,0.31956,0.836378,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1915.0,1.060995,37,53769,0.246052,0.814943,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1916.0,1.130838,64,36411,0.261348,0.86949,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1917.0,1.04074,39,25600,0.249933,0.790808,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1918.0,0.415053,73,24773,0.093684,0.321368,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1919.0,0.354517,79,34546,0.052408,0.302109,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1920.0,0.323276,47,23607,0.050314,0.272962,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1921.0,0.350588,70,52147,0.062779,0.287441,0.000368,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1922.0,0.427564,57,57529,0.07615,0.351081,0.000333,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1923.0,0.472308,31,21270,0.082518,0.389559,0.000231,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1924.0,0.562711,77,33199,0.115947,0.444652,0.002112,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1925.0,0.555387,70,23216,0.104165,0.447844,0.003378,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1926.0,0.804701,62,46902,0.188661,0.611456,0.004584,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1927.0,1.00046,53,46667,0.243057,0.752512,0.004891,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1928.0,1.101855,40,20952,0.297435,0.784932,0.005742,0.013747,6.472439418216805,4.704460138509114
Lithuania,LTU,1929.0,1.187359,43,27199,0.280544,0.883272,0.006534,0.017009,6.472439418216805,4.704460138509114
Lithuania,LTU,1931.0,1.948246,56,55276,0.319828,1.593953,0.010891,0.023575,6.472439418216805,4.704460138509114
Lithuania,LTU,1932.0,2.191653,67,26432,0.446948,1.704949,0.014919,0.024836,6.472439418216805,4.704460138509114
Lithuania,LTU,1933.0,2.451013,57,36400,0.561792,1.850818,0.018928,0.019474,6.472439418216805,4.704460138509114
Lithuania,LTU,1934.0,2.96221,74,44202,0.72511,2.186188,0.025513,0.025399,6.472439418216805,4.704460138509114
Lithuania,LTU,1935.0,3.348693,30,21561,0.878072,2.406926,0.031441,0.032254,6.472439418216805,4.704460138509114
Lithuania,LTU,1936.0,3.834298,29,41083,1.052686,2.698933,0.040432,0.042248,6.472439418216805,4.704460138509114
Lithuania,LTU,1937.0,3.924302,23,36287,1.055786,2.786735,0.042376,0.039406,6.472439418216805,4.704460138509114
Lithuania,LTU,1938.0,4.142384,62,50364,1.11061,2.947968,0.042657,0.04115,6.472439418216805,4.704460138509114
Lithuania,LTU,1939.0,4.193279,55,43432,1.130773,2.978528,0.042819,0.041159,6.472439418216805,4.704460138509114
Lithuania,LTU,1940.0,5.025433,37,28584,1.553013,3.361563,0.068897,0.04196,6.472439418216805,4.704460138509114
Lithuania,LTU,1941.0,4.417529,50,29425,1.206293,3.169219,29.461984960802187,0.042018,6.472439418216805,4.704460138509114
Lithuania,LTU,1942.0,2.417574,53,57440,0.348746,2.068828,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1943.0,2.52312,67,39057,0.451667,2.071453,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1944.0,3.658994,76,47652,0.708024,2.950969,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Lithuania,LTU,1945.0,3.85949,40,46327,1.404608,2.362623,0.079139,0.013119,6.472439418216805,4.704460138509114
Lithuania,LTU,1946.0,4.32732,78,28838,1.545026,2.668302,0.089219,0.024772,6.472439418216805,4.704460138509114
Lithuania,LTU,1947.0,5.205866,54,34538,1.842716,3.219596,0.108494,0.035061,6.472439418216805,4.704460138509114
Lithuania,LTU,1948.0,5.531044,46,42273,1.88478,3.481446,0.116537,0.048281,6.472439418216805,4.704460138509114
Lithuania,LTU,1949.0,6.285588,55,34567,2.103996,4.004203,0.118813,0.058576,6.472439418216805,4.704460138509114
Lithuania,LTU,1950.0,6.996074,44,45285,2.324744,4.438254,0.156036,0.077039,6.472439418216805,2.727729
Lithuania,LTU,1951.0,7.575247,46,25610,2.522542,4.792636,0.169053,0.091017,6.472439418216805,2.925705
Lithuania,LTU,1952.0,8.11231,25,23519,2.592792,5.248736,0.167101,0.103681,6.472439418216805,3.102178
Lithuania,LTU,1953.0,8.581454,67,47804,2.644368,5.644696,0.174874,0.117516,6.472439418216805,3.248199
Lithuania,LTU,1954.0,9.365866,79,31099,2.842448,6.194495,0.188916,0.140006,6.472439418216805,3.507999
Lithuania,LTU,1955.0,10.619999,37,23233,3.137964,7.093813,0.222246,0.165976,6.472439418216805,3.934716
Lithuania,LTU,1956.0,11.654742,22,23812,3.247451,7.934888,0.288649,0.183754,6.472439418216805,4.269529
Lithuania,LTU,1957.0,12.755358,49,35801,3.381017,8.722579,0.437884,0.213878,6.472439418216805,4.616499
Lithuania,LTU,1958.0,13.618874,27,37122,3.36099,9.384667,0.626355,0.246862,6.472439418216805,4.865616
Lithuania,LTU,1959.0,14.31697,22,53502,3.329062,9.928025,0.772038,0.287845,6.472439418216805,5.047405
Lithuania,LTU,1960.0,14.906783,46,25593,3.208453,10.416995,0.943055,0.338281,6.472439418216805,5.183735
